"","subject","IP_LABEL","IA_LABEL","trial","condition","object","session","IA_DWELL_TIME","TRIAL_DWELL_TIME","IP_DURATION","Breed","sex","neutered","age"
"123","subj.07","end_IP_cube","cube_low",1,"normal","cube",1,0,1017,1036,"Border Collie","f","no",14
"124","subj.07","end_IP_cube","cube_human",2,"normal","cube",1,182,900,1007,"Border Collie","f","no",14
"125","subj.07","end_IP_cube","cube_up",2,"normal","cube",1,0,900,1007,"Border Collie","f","no",14
"126","subj.07","end_IP_cube","cube_low",2,"normal","cube",1,0,900,1007,"Border Collie","f","no",14
"127","subj.07","end_IP_cube","cube_human",3,"normal","cube",1,0,322,1008,"Border Collie","f","no",14
"128","subj.07","end_IP_cube","cube_up",3,"normal","cube",1,0,322,1008,"Border Collie","f","no",14
"129","subj.07","end_IP_cube","cube_low",3,"normal","cube",1,0,322,1008,"Border Collie","f","no",14
"130","subj.07","end_IP_cube","cube_human",4,"normal","cube",1,0,796,1036,"Border Collie","f","no",14
"131","subj.07","end_IP_cube","cube_up",4,"normal","cube",1,0,796,1036,"Border Collie","f","no",14
"132","subj.07","end_IP_cube","cube_low",4,"normal","cube",1,0,796,1036,"Border Collie","f","no",14
"133","subj.07","end_IP_cube","cube_human",1,"reversed","cube",2,0,946,1036,"Border Collie","f","no",14
"134","subj.07","end_IP_cube","cube_up",1,"reversed","cube",2,199,946,1036,"Border Collie","f","no",14
"135","subj.07","end_IP_cube","cube_low",1,"reversed","cube",2,0,946,1036,"Border Collie","f","no",14
"136","subj.07","end_IP_cube","cube_human",2,"reversed","cube",2,0,954,1036,"Border Collie","f","no",14
"137","subj.07","end_IP_cube","cube_up",2,"reversed","cube",2,128,954,1036,"Border Collie","f","no",14
"138","subj.07","end_IP_cube","cube_low",2,"reversed","cube",2,0,954,1036,"Border Collie","f","no",14
"139","subj.07","end_IP_cube","cube_human",3,"reversed","cube",2,534,938,1007,"Border Collie","f","no",14
"140","subj.07","end_IP_cube","cube_up",3,"reversed","cube",2,404,938,1007,"Border Collie","f","no",14
"141","subj.07","end_IP_cube","cube_low",3,"reversed","cube",2,0,938,1007,"Border Collie","f","no",14
"142","subj.07","end_IP_cube","cube_human",4,"reversed","cube",2,0,903,1036,"Border Collie","f","no",14
"143","subj.07","end_IP_cube","cube_up",4,"reversed","cube",2,495,903,1036,"Border Collie","f","no",14
"144","subj.07","end_IP_cube","cube_low",4,"reversed","cube",2,0,903,1036,"Border Collie","f","no",14
"145","subj.08","end_IP_cube","cube_human",1,"normal","cube",1,959,959,1036,"Border Collie","m","yes",19
"146","subj.08","end_IP_cube","cube_up",1,"normal","cube",1,0,959,1036,"Border Collie","m","yes",19
"147","subj.08","end_IP_cube","cube_low",1,"normal","cube",1,0,959,1036,"Border Collie","m","yes",19
"148","subj.08","end_IP_cube","cube_human",2,"normal","cube",1,988,988,1038,"Border Collie","m","yes",19
"149","subj.08","end_IP_cube","cube_up",2,"normal","cube",1,0,988,1038,"Border Collie","m","yes",19
"150","subj.08","end_IP_cube","cube_low",2,"normal","cube",1,0,988,1038,"Border Collie","m","yes",19
"151","subj.08","end_IP_cube","cube_human",3,"normal","cube",1,1035,1035,1035,"Border Collie","m","yes",19
"152","subj.08","end_IP_cube","cube_up",3,"normal","cube",1,0,1035,1035,"Border Collie","m","yes",19
"153","subj.08","end_IP_cube","cube_low",3,"normal","cube",1,0,1035,1035,"Border Collie","m","yes",19
"154","subj.08","end_IP_cube","cube_human",4,"normal","cube",1,1035,1035,1035,"Border Collie","m","yes",19
"155","subj.08","end_IP_cube","cube_up",4,"normal","cube",1,0,1035,1035,"Border Collie","m","yes",19
"156","subj.08","end_IP_cube","cube_low",4,"normal","cube",1,0,1035,1035,"Border Collie","m","yes",19
"157","subj.08","end_IP_cube","cube_human",1,"reversed","cube",2,0,1007,1007,"Border Collie","m","yes",19
"158","subj.08","end_IP_cube","cube_up",1,"reversed","cube",2,0,1007,1007,"Border Collie","m","yes",19
"159","subj.08","end_IP_cube","cube_low",1,"reversed","cube",2,0,1007,1007,"Border Collie","m","yes",19
"160","subj.08","end_IP_cube","cube_human",2,"reversed","cube",2,0,1036,1036,"Border Collie","m","yes",19
